J. Bijol (Centre-back),https://datamb.football/J_Bijol_Centre-back_stats
P. Struijk (Centre-back),https://datamb.football/P_Struijk_Centre-back_stats
J. Rodon (Centre-back),https://datamb.football/J_Rodon_Centre-back_stats
Malang Sarr (Centre-back),https://datamb.football/Malang_Sarr_Centre-back_stats
S. Baidoo (Centre-back),https://datamb.football/S_Baidoo_Centre-back_stats
J. Gradit (Centre-back),https://datamb.football/J_Gradit_Centre-back_stats
I. Ganiou (Centre-back),https://datamb.football/I_Ganiou_Centre-back_stats
Adrián de la Fuente (Centre-back),https://datamb.football/Adrian_de_la_Fuente_Centre-back_stats
M. Moreno (Centre-back),https://datamb.football/M_Moreno_Centre-back_stats
Unai Elgezabal (Centre-back),https://datamb.football/Unai_Elgezabal_Centre-back_stats
A. Mandi (Centre-back),https://datamb.football/A_Mandi_Centre-back_stats
N. Ngoy (Centre-back),https://datamb.football/N_Ngoy_Centre-back_stats
C. Mbemba (Centre-back),https://datamb.football/C_Mbemba_Centre-back_stats
I. Konaté (Centre-back),https://datamb.football/I_Konate_Centre-back_stats
V. van Dijk (Centre-back),https://datamb.football/V_van_Dijk_Centre-back_stats
D. Yongwa (Centre-back),https://datamb.football/D_Yongwa_Centre-back_stats
A. Faye (Centre-back),https://datamb.football/A_Faye_Centre-back_stats
Igor Silva (Centre-back),https://datamb.football/Igor_Silva_Centre-back_stats
B. Meïté (Centre-back),https://datamb.football/B_Meite_Centre-back_stats
M. Talbi (Centre-back),https://datamb.football/M_Talbi_Centre-back_stats
D. da Costa (Centre-back),https://datamb.football/D_da_Costa_Centre-back_stats
D. Kohr (Centre-back),https://datamb.football/D_Kohr_Centre-back_stats
A. Hanche-Olsen (Centre-back),https://datamb.football/A_Hanche_Olsen_Centre-back_stats
S. Bell (Centre-back),https://datamb.football/S_Bell_Centre-back_stats
M. Valjent (Centre-back),https://datamb.football/M_Valjent_Centre-back_stats
Antonio Raíllo (Centre-back),https://datamb.football/Antonio_Raillo_Centre-back_stats
A. Khusanov (Centre-back),https://datamb.football/A_Khusanov_Centre-back_stats
M. Guéhi (Centre-back),https://datamb.football/M_Guehi_Centre-back_stats
Rúben Dias (Centre-back),https://datamb.football/Ruben_Dias_Centre-back_stats
J. Gvardiol (Centre-back),https://datamb.football/J_Gvardiol_Centre-back_stats
L. Yoro (Centre-back),https://datamb.football/L_Yoro_Centre-back_stats
M. de Ligt (Centre-back),https://datamb.football/M_de_Ligt_Centre-back_stats
L. Martínez (Centre-back),https://datamb.football/L_Martinez_Centre-back_stats
A. Heaven (Centre-back),https://datamb.football/A_Heaven_Centre-back_stats
L. Shaw (Centre-back),https://datamb.football/L_Shaw_Centre-back_stats
T. Yegbe (Centre-back),https://datamb.football/T_Yegbe_Centre-back_stats
S. Sané (Centre-back),https://datamb.football/S_Sane_Centre-back_stats
J. Gbamin (Centre-back),https://datamb.football/J_Gbamin_Centre-back_stats
K. De Winter (Centre-back),https://datamb.football/K_De_Winter_Centre-back_stats
S. Pavlović (Centre-back),https://datamb.football/S_Pavlovi__Centre-back_stats
F. Tomori (Centre-back),https://datamb.football/F_Tomori_Centre-back_stats
M. Gabbia (Centre-back),https://datamb.football/M_Gabbia_Centre-back_stats
C. Mawissa (Centre-back),https://datamb.football/C_Mawissa_Centre-back_stats
E. Dier (Centre-back),https://datamb.football/E_Dier_Centre-back_stats
T. Kehrer (Centre-back),https://datamb.football/T_Kehrer_Centre-back_stats
M. Salisu (Centre-back),https://datamb.football/M_Salisu_Centre-back_stats
Maracás (Centre-back),https://datamb.football/Maracas_Centre-back_stats
Gilberto Batista (Centre-back),https://datamb.football/Gilberto_Batista_Centre-back_stats
Marcelo (Centre-back),https://datamb.football/Marcelo_Centre-back_stats
D. Odoi (Centre-back),https://datamb.football/D_Odoi_Centre-back_stats
R. Hillen (Centre-back),https://datamb.football/R_Hillen_Centre-back_stats
L. Greiml (Centre-back),https://datamb.football/L_Greiml_Centre-back_stats
E. Dasa (Centre-back),https://datamb.football/E_Dasa_Centre-back_stats
B. Pereira (Centre-back),https://datamb.football/B_Pereira_Centre-back_stats
A. Kaplan (Centre-back),https://datamb.football/A_Kaplan_Centre-back_stats
P. Sandler (Centre-back),https://datamb.football/P_Sandler_Centre-back_stats
Matheus Dias (Centre-back),https://datamb.football/Matheus_Dias_Centre-back_stats
Léo Santos (Centre-back),https://datamb.football/Leo_Santos_Centre-back_stats
Zé Vitor (Centre-back),https://datamb.football/Ze_Vitor_Centre-back_stats
T. Tati (Centre-back),https://datamb.football/T_Tati_Centre-back_stats
C. Awaziem (Centre-back),https://datamb.football/C_Awaziem_Centre-back_stats
A. Rrahmani (Centre-back),https://datamb.football/A_Rrahmani_Centre-back_stats
A. Buongiorno (Centre-back),https://datamb.football/A_Buongiorno_Centre-back_stats
S. Beukema (Centre-back),https://datamb.football/S_Beukema_Centre-back_stats
Juan Jesus (Centre-back),https://datamb.football/Juan_Jesus_Centre-back_stats
M. Thiaw (Centre-back),https://datamb.football/M_Thiaw_Centre-back_stats
F. Schär (Centre-back),https://datamb.football/F_Schar_Centre-back_stats
S. Botman (Centre-back),https://datamb.football/S_Botman_Centre-back_stats
A. Mendy (Centre-back),https://datamb.football/A_Mendy_Centre-back_stats
Juma Bah (Centre-back),https://datamb.football/Juma_Bah_Centre-back_stats
K. Peprah Oppong (Centre-back),https://datamb.football/K_Peprah_Oppong_Centre-back_stats
N. Milenković (Centre-back),https://datamb.football/N_Milenkovi__Centre-back_stats
Morato (Centre-back),https://datamb.football/Morato_Centre-back_stats
Murillo (Centre-back),https://datamb.football/Murillo_Centre-back_stats
Clinton Mata (Centre-back),https://datamb.football/Clinton_Mata_Centre-back_stats
M. Niakhaté (Centre-back),https://datamb.football/M_Niakhate_Centre-back_stats
L. Balerdi (Centre-back),https://datamb.football/L_Balerdi_Centre-back_stats
B. Pavard (Centre-back),https://datamb.football/B_Pavard_Centre-back_stats
N. Aguerd (Centre-back),https://datamb.football/N_Aguerd_Centre-back_stats
E. Boyomo (Centre-back),https://datamb.football/E_Boyomo_Centre-back_stats
Juan Cruz (Centre-back),https://datamb.football/Juan_Cruz_Centre-back_stats
Alejandro Catena (Centre-back),https://datamb.football/Alejandro_Catena_Centre-back_stats
Jorge Herrando (Centre-back),https://datamb.football/Jorge_Herrando_Centre-back_stats
A. García MacNulty (Centre-back),https://datamb.football/A_Garcia_MacNulty_Centre-back_stats
S. Graves (Centre-back),https://datamb.football/S_Graves_Centre-back_stats
W. Pacho (Centre-back),https://datamb.football/W_Pacho_Centre-back_stats
Marquinhos (Centre-back),https://datamb.football/Marquinhos_Centre-back_stats
I. Zabarnyi (Centre-back),https://datamb.football/I_Zabarnyi_Centre-back_stats
Lucas Beraldo (Centre-back),https://datamb.football/Lucas_Beraldo_Centre-back_stats
J. Schouten (Centre-back),https://datamb.football/J_Schouten_Centre-back_stats
Yarek Gasiorowski (Centre-back),https://datamb.football/Yarek_Gasiorowski_Centre-back_stats
R. Flamingo (Centre-back),https://datamb.football/R_Flamingo_Centre-back_stats
M. Mbow (Centre-back),https://datamb.football/M_Mbow_Centre-back_stats
Otávio (Centre-back),https://datamb.football/Otavio_Centre-back_stats
L. Valenti (Centre-back),https://datamb.football/L_Valenti_Centre-back_stats
A. Circati (Centre-back),https://datamb.football/A_Circati_Centre-back_stats
E. Del Prato (Centre-back),https://datamb.football/E_Del_Prato_Centre-back_stats
A. Caracciolo (Centre-back),https://datamb.football/A_Caracciolo_Centre-back_stats
S. Canestrelli (Centre-back),https://datamb.football/S_Canestrelli_Centre-back_stats
A. Calabresi (Centre-back),https://datamb.football/A_Calabresi_Centre-back_stats
J. Bednarek (Centre-back),https://datamb.football/J_Bednarek_Centre-back_stats
J. Kiwior (Centre-back),https://datamb.football/J_Kiwior_Centre-back_stats
C. Lukeba (Centre-back),https://datamb.football/C_Lukeba_Centre-back_stats
W. Orbán (Centre-back),https://datamb.football/W_Orban_Centre-back_stats
F. Lejeune (Centre-back),https://datamb.football/F_Lejeune_Centre-back_stats
P. Ciss (Centre-back),https://datamb.football/P_Ciss_Centre-back_stats
N. Mendy (Centre-back),https://datamb.football/N_Mendy_Centre-back_stats
Natan (Centre-back),https://datamb.football/Natan_Centre-back_stats
Marc Bartra (Centre-back),https://datamb.football/Marc_Bartra_Centre-back_stats
V. Gómez (Centre-back),https://datamb.football/V_Gomez_Centre-back_stats
Éder Militão (Centre-back),https://datamb.football/_der_Milit_o_Centre-back_stats
Raúl Asencio (Centre-back),https://datamb.football/Raul_Asencio_Centre-back_stats
Dean Huijsen (Centre-back),https://datamb.football/Dean_Huijsen_Centre-back_stats
A. Rüdiger (Centre-back),https://datamb.football/A_Rudiger_Centre-back_stats
Dani Calvo (Centre-back),https://datamb.football/Dani_Calvo_Centre-back_stats
David Carmo (Centre-back),https://datamb.football/David_Carmo_Centre-back_stats
David Costas (Centre-back),https://datamb.football/David_Costas_Centre-back_stats
D. Ćaleta-Car (Centre-back),https://datamb.football/D_aleta_Car_Centre-back_stats
Jon Martín (Centre-back),https://datamb.football/Jon_Martin_Centre-back_stats
Igor Zubeldía (Centre-back),https://datamb.football/Igor_Zubeldia_Centre-back_stats
L. Brassier (Centre-back),https://datamb.football/L_Brassier_Centre-back_stats
J. Jacquet (Centre-back),https://datamb.football/J_Jacquet_Centre-back_stats
A. Ait Boudlal (Centre-back),https://datamb.football/A_Ait_Boudlal_Centre-back_stats
A. Seidu (Centre-back),https://datamb.football/A_Seidu_Centre-back_stats
A. Rouault (Centre-back),https://datamb.football/A_Rouault_Centre-back_stats
J. Brabec (Centre-back),https://datamb.football/J_Brabec_Centre-back_stats
J. Panzo (Centre-back),https://datamb.football/J_Panzo_Centre-back_stats
Nelson Abbey (Centre-back),https://datamb.football/Nelson_Abbey_Centre-back_stats
F. Petrasso (Centre-back),https://datamb.football/F_Petrasso_Centre-back_stats
G. Mancini (Centre-back),https://datamb.football/G_Mancini_Centre-back_stats
E. Ndicka (Centre-back),https://datamb.football/E_Ndicka_Centre-back_stats
Mario Hermoso (Centre-back),https://datamb.football/Mario_Hermoso_Centre-back_stats
Frederico Venâncio (Centre-back),https://datamb.football/Frederico_Venancio_Centre-back_stats
Luís Rocha (Centre-back),https://datamb.football/Luis_Rocha_Centre-back_stats
Sidney Lima (Centre-back),https://datamb.football/Sidney_Lima_Centre-back_stats
MT (Centre-back),https://datamb.football/MT_Centre-back_stats
J. Idzes (Centre-back),https://datamb.football/J_Idzes_Centre-back_stats
T. Muharemović (Centre-back),https://datamb.football/T_Muharemovi__Centre-back_stats
Andrés Castrín (Centre-back),https://datamb.football/Andres_Castrin_Centre-back_stats
N. Gudelj (Centre-back),https://datamb.football/N_Gudelj_Centre-back_stats
Kike Salas (Centre-back),https://datamb.football/Kike_Salas_Centre-back_stats
Marcão (Centre-back),https://datamb.football/Marc_o_Centre-back_stats
César Azpilicueta (Centre-back),https://datamb.football/Cesar_Azpilicueta_Centre-back_stats
B. Martins Indi (Centre-back),https://datamb.football/B_Martins_Indi_Centre-back_stats
M. Young (Centre-back),https://datamb.football/M_Young_Centre-back_stats
Vitor Carvalho (Centre-back),https://datamb.football/Vitor_Carvalho_Centre-back_stats
B. Arrey-Mbi (Centre-back),https://datamb.football/B_Arrey_Mbi_Centre-back_stats
S. Niakaté (Centre-back),https://datamb.football/S_Niakate_Centre-back_stats
G. Lagerbielke (Centre-back),https://datamb.football/G_Lagerbielke_Centre-back_stats
Gonçalo Inácio (Centre-back),https://datamb.football/Goncalo_Inacio_Centre-back_stats
Z. Debast (Centre-back),https://datamb.football/Z_Debast_Centre-back_stats
E. Smith (Centre-back),https://datamb.football/E_Smith_Centre-back_stats
H. Wahl (Centre-back),https://datamb.football/H_Wahl_Centre-back_stats
A. Dźwigała (Centre-back),https://datamb.football/A_D_wiga_a_Centre-back_stats
K. Mets (Centre-back),https://datamb.football/K_Mets_Centre-back_stats
L. Hogsberg (Centre-back),https://datamb.football/L_Hogsberg_Centre-back_stats
G. Doué (Centre-back),https://datamb.football/G_Doue_Centre-back_stats
M. Sarr (Centre-back),https://datamb.football/M_Sarr_Centre-back_stats
I. Doukouré (Centre-back),https://datamb.football/I_Doukoure_Centre-back_stats
F. Jeltsch (Centre-back),https://datamb.football/F_Jeltsch_Centre-back_stats
J. Chabot (Centre-back),https://datamb.football/J_Chabot_Centre-back_stats
R. Hendriks (Centre-back),https://datamb.football/R_Hendriks_Centre-back_stats
O. Alderete (Centre-back),https://datamb.football/O_Alderete_Centre-back_stats
L. Geertruida (Centre-back),https://datamb.football/L_Geertruida_Centre-back_stats
D. Ballard (Centre-back),https://datamb.football/D_Ballard_Centre-back_stats
D. Koswal (Centre-back),https://datamb.football/D_Koswal_Centre-back_stats
G. Offerhaus (Centre-back),https://datamb.football/G_Offerhaus_Centre-back_stats
D. Bakker (Centre-back),https://datamb.football/D_Bakker_Centre-back_stats
N. Ogidi Nwankwo (Centre-back),https://datamb.football/N_Ogidi_Nwankwo_Centre-back_stats
B. Medina (Centre-back),https://datamb.football/B_Medina_Centre-back_stats
A. Tamèze (Centre-back),https://datamb.football/A_Tameze_Centre-back_stats
G. Maripán (Centre-back),https://datamb.football/G_Maripan_Centre-back_stats
Saúl Coco (Centre-back),https://datamb.football/Saul_Coco_Centre-back_stats
A. Ismajli (Centre-back),https://datamb.football/A_Ismajli_Centre-back_stats
Christian Marques (Centre-back),https://datamb.football/Christian_Marques_Centre-back_stats
K. Danso (Centre-back),https://datamb.football/K_Danso_Centre-back_stats
C. Romero (Centre-back),https://datamb.football/C_Romero_Centre-back_stats
M. van de Ven (Centre-back),https://datamb.football/M_van_de_Ven_Centre-back_stats
C. Cresswell (Centre-back),https://datamb.football/C_Cresswell_Centre-back_stats
D. Sidibé (Centre-back),https://datamb.football/D_Sidibe_Centre-back_stats
R. Nicolaisen (Centre-back),https://datamb.football/R_Nicolaisen_Centre-back_stats
M. McKenzie (Centre-back),https://datamb.football/M_McKenzie_Centre-back_stats
M. Bruns (Centre-back),https://datamb.football/M_Bruns_Centre-back_stats
R. Pröpper (Centre-back),https://datamb.football/R_Propper_Centre-back_stats
R. Nijstad (Centre-back),https://datamb.football/R_Nijstad_Centre-back_stats
S. Lemkin (Centre-back),https://datamb.football/S_Lemkin_Centre-back_stats
T. Kristensen (Centre-back),https://datamb.football/T_Kristensen_Centre-back_stats
C. Kabasele (Centre-back),https://datamb.football/C_Kabasele_Centre-back_stats
O. Solet (Centre-back),https://datamb.football/O_Solet_Centre-back_stats
N. Bertola (Centre-back),https://datamb.football/N_Bertola_Centre-back_stats
T. Rothe (Centre-back),https://datamb.football/T_Rothe_Centre-back_stats
Diogo Leite (Centre-back),https://datamb.football/Diogo_Leite_Centre-back_stats
L. Querfeld (Centre-back),https://datamb.football/L_Querfeld_Centre-back_stats
D. Doekhi (Centre-back),https://datamb.football/D_Doekhi_Centre-back_stats
N. Viergever (Centre-back),https://datamb.football/N_Viergever_Centre-back_stats
M. Didden (Centre-back),https://datamb.football/M_Didden_Centre-back_stats
M. van der Hoorn (Centre-back),https://datamb.football/M_van_der_Hoorn_Centre-back_stats
M. Diakhaby (Centre-back),https://datamb.football/M_Diakhaby_Centre-back_stats
José Copete (Centre-back),https://datamb.football/Jose_Copete_Centre-back_stats
César Tárrega (Centre-back),https://datamb.football/Cesar_Tarrega_Centre-back_stats
Renato Veiga (Centre-back),https://datamb.football/Renato_Veiga_Centre-back_stats
J. Foyth (Centre-back),https://datamb.football/J_Foyth_Centre-back_stats
Rafa Marín (Centre-back),https://datamb.football/Rafa_Marin_Centre-back_stats
Óscar Rivas (Centre-back),https://datamb.football/_scar_Rivas_Centre-back_stats
Miguel Nóbrega (Centre-back),https://datamb.football/Miguel_Nobrega_Centre-back_stats
R. Abascal (Centre-back),https://datamb.football/R_Abascal_Centre-back_stats
N. Verschuren (Centre-back),https://datamb.football/N_Verschuren_Centre-back_stats
X. Mbuyamba (Centre-back),https://datamb.football/X_Mbuyamba_Centre-back_stats
M. Amevor (Centre-back),https://datamb.football/M_Amevor_Centre-back_stats
A. Coulibaly (Centre-back),https://datamb.football/A_Coulibaly_Centre-back_stats
A. Pieper (Centre-back),https://datamb.football/A_Pieper_Centre-back_stats
K. Mavropanos (Centre-back),https://datamb.football/K_Mavropanos_Centre-back_stats
J. Todibo (Centre-back),https://datamb.football/J_Todibo_Centre-back_stats
M. Kilman (Centre-back),https://datamb.football/M_Kilman_Centre-back_stats
M. Jenz (Centre-back),https://datamb.football/M_Jenz_Centre-back_stats
J. Seelt (Centre-back),https://datamb.football/J_Seelt_Centre-back_stats
K. Koulierakis (Centre-back),https://datamb.football/K_Koulierakis_Centre-back_stats
Toti (Centre-back),https://datamb.football/Toti_Centre-back_stats
Y. Mosquera (Centre-back),https://datamb.football/Y_Mosquera_Centre-back_stats
M. Doherty (Centre-back),https://datamb.football/M_Doherty_Centre-back_stats
S. Bueno (Centre-back),https://datamb.football/S_Bueno_Centre-back_stats
L. Krejčí (Centre-back),https://datamb.football/L_Krej_i_Centre-back_stats
E. Agbadou (Centre-back),https://datamb.football/E_Agbadou_Centre-back_stats
S. Bane (Full-back),https://datamb.football/S_Bane_Full-back_stats
L. Rivas (Full-back),https://datamb.football/L_Rivas_Full-back_stats
Diogo Spencer (Full-back),https://datamb.football/Diogo_Spencer_Full-back_stats
Kiki (Full-back),https://datamb.football/Kiki_Full-back_stats
D. Kasius (Full-back),https://datamb.football/D_Kasius_Full-back_stats
M. de Wit (Full-back),https://datamb.football/M_de_Wit_Full-back_stats
Lucas Rosa (Full-back),https://datamb.football/Lucas_Rosa_Full-back_stats
A. Gaaei (Full-back),https://datamb.football/A_Gaaei_Full-back_stats
O. Wijndal (Full-back),https://datamb.football/O_Wijndal_Full-back_stats
Francisco Chissumba (Full-back),https://datamb.football/Francisco_Chissumba_Full-back_stats
Nabil Touaizi (Full-back),https://datamb.football/Nabil_Touaizi_Full-back_stats
C. Arcus (Full-back),https://datamb.football/C_Arcus_Full-back_stats
J. Ekomié (Full-back),https://datamb.football/J_Ekomie_Full-back_stats
Tiago Esgaio (Full-back),https://datamb.football/Tiago_Esgaio_Full-back_stats
A. Danté (Full-back),https://datamb.football/A_Dante_Full-back_stats
Arnau Solà (Full-back),https://datamb.football/Arnau_Sola_Full-back_stats
J. Timber (Full-back),https://datamb.football/J_Timber_Full-back_stats
R. Calafiori (Full-back),https://datamb.football/R_Calafiori_Full-back_stats
I. Maatsen (Full-back),https://datamb.football/I_Maatsen_Full-back_stats
M. Cash (Full-back),https://datamb.football/M_Cash_Full-back_stats
L. Digne (Full-back),https://datamb.football/L_Digne_Full-back_stats
R. Bellanova (Full-back),https://datamb.football/R_Bellanova_Full-back_stats
N. Zalewski (Full-back),https://datamb.football/N_Zalewski_Full-back_stats
D. Zappacosta (Full-back),https://datamb.football/D_Zappacosta_Full-back_stats
L. Bernasconi (Full-back),https://datamb.football/L_Bernasconi_Full-back_stats
Yuri Berchiche (Full-back),https://datamb.football/Yuri_Berchiche_Full-back_stats
Jesús Areso (Full-back),https://datamb.football/Jesus_Areso_Full-back_stats
N. Molina (Full-back),https://datamb.football/N_Molina_Full-back_stats
M. Ruggeri (Full-back),https://datamb.football/M_Ruggeri_Full-back_stats
Marcos Llorente (Full-back),https://datamb.football/Marcos_Llorente_Full-back_stats
D. Giannoulis (Full-back),https://datamb.football/D_Giannoulis_Full-back_stats
R. Fellhauer (Full-back),https://datamb.football/R_Fellhauer_Full-back_stats
A. Kade (Full-back),https://datamb.football/A_Kade_Full-back_stats
G. Mensah (Full-back),https://datamb.football/G_Mensah_Full-back_stats
L. Sy (Full-back),https://datamb.football/L_Sy_Full-back_stats
F. Oppegård (Full-back),https://datamb.football/F_Oppegard_Full-back_stats
Alejandro Balde (Full-back),https://datamb.football/Alejandro_Balde_Full-back_stats
J. Koundé (Full-back),https://datamb.football/J_Kounde_Full-back_stats
Arthur (Full-back),https://datamb.football/Arthur_Full-back_stats
Álex Grimaldo (Full-back),https://datamb.football/_lex_Grimaldo_Full-back_stats
J. Hofmann (Full-back),https://datamb.football/J_Hofmann_Full-back_stats
J. Stanišić (Full-back),https://datamb.football/J_Stani_i__Full-back_stats
T. Bischof (Full-back),https://datamb.football/T_Bischof_Full-back_stats
K. Laimer (Full-back),https://datamb.football/K_Laimer_Full-back_stats
S. Dahl (Full-back),https://datamb.football/S_Dahl_Full-back_stats
S. Lopes Cabral (Full-back),https://datamb.football/S_Lopes_Cabral_Full-back_stats
A. Dedić (Full-back),https://datamb.football/A_Dedi__Full-back_stats
Juan Miranda (Full-back),https://datamb.football/Juan_Miranda_Full-back_stats
E. Holm (Full-back),https://datamb.football/E_Holm_Full-back_stats
N. Zortea (Full-back),https://datamb.football/N_Zortea_Full-back_stats
J. Ryerson (Full-back),https://datamb.football/J_Ryerson_Full-back_stats
Yan Couto (Full-back),https://datamb.football/Yan_Couto_Full-back_stats
D. Svensson (Full-back),https://datamb.football/D_Svensson_Full-back_stats
L. Netz (Full-back),https://datamb.football/L_Netz_Full-back_stats
L. Ullrich (Full-back),https://datamb.football/L_Ullrich_Full-back_stats
J. Scally (Full-back),https://datamb.football/J_Scally_Full-back_stats
J. Castrop (Full-back),https://datamb.football/J_Castrop_Full-back_stats
Álex Jiménez (Full-back),https://datamb.football/_lex_Jimenez_Full-back_stats
A. Truffert (Full-back),https://datamb.football/A_Truffert_Full-back_stats
A. Smith (Full-back),https://datamb.football/A_Smith_Full-back_stats
M. Kayode (Full-back),https://datamb.football/M_Kayode_Full-back_stats
R. Henry (Full-back),https://datamb.football/R_Henry_Full-back_stats
A. Hickey (Full-back),https://datamb.football/A_Hickey_Full-back_stats
B. Locko (Full-back),https://datamb.football/B_Locko_Full-back_stats
D. Guindo (Full-back),https://datamb.football/D_Guindo_Full-back_stats
K. Lala (Full-back),https://datamb.football/K_Lala_Full-back_stats
F. Kadıoğlu (Full-back),https://datamb.football/F_Kad_o_lu_Full-back_stats
M. De Cuyper (Full-back),https://datamb.football/M_De_Cuyper_Full-back_stats
J. Veltman (Full-back),https://datamb.football/J_Veltman_Full-back_stats
M. Wieffer (Full-back),https://datamb.football/M_Wieffer_Full-back_stats
Q. Hartman (Full-back),https://datamb.football/Q_Hartman_Full-back_stats
K. Walker (Full-back),https://datamb.football/K_Walker_Full-back_stats
Lucas Pires (Full-back),https://datamb.football/Lucas_Pires_Full-back_stats
A. Obert (Full-back),https://datamb.football/A_Obert_Full-back_stats
M. Palestra (Full-back),https://datamb.football/M_Palestra_Full-back_stats
R. Idrissi (Full-back),https://datamb.football/R_Idrissi_Full-back_stats
Abdu Conté (Full-back),https://datamb.football/Abdu_Conte_Full-back_stats
F. Benaissa (Full-back),https://datamb.football/F_Benaissa_Full-back_stats
Gaizka Larrazabal (Full-back),https://datamb.football/Gaizka_Larrazabal_Full-back_stats
Óscar Mingueza (Full-back),https://datamb.football/_scar_Mingueza_Full-back_stats
Sergio Carreira (Full-back),https://datamb.football/Sergio_Carreira_Full-back_stats
Javi Rueda (Full-back),https://datamb.football/Javi_Rueda_Full-back_stats
M. Gusto (Full-back),https://datamb.football/M_Gusto_Full-back_stats
R. James (Full-back),https://datamb.football/R_James_Full-back_stats
Marc Cucurella (Full-back),https://datamb.football/Marc_Cucurella_Full-back_stats
Álex Valle (Full-back),https://datamb.football/_lex_Valle_Full-back_stats
I. Smolčić (Full-back),https://datamb.football/I_Smol_i__Full-back_stats
Alberto Moreno (Full-back),https://datamb.football/Alberto_Moreno_Full-back_stats
T. Barbieri (Full-back),https://datamb.football/T_Barbieri_Full-back_stats
R. Floriani Mussolini (Full-back),https://datamb.football/R_Floriani_Mussolini_Full-back_stats
A. Zerbin (Full-back),https://datamb.football/A_Zerbin_Full-back_stats
G. Pezzella (Full-back),https://datamb.football/G_Pezzella_Full-back_stats
J. Devenny (Full-back),https://datamb.football/J_Devenny_Full-back_stats
D. Muñoz (Full-back),https://datamb.football/D_Munoz_Full-back_stats
T. Mitchell (Full-back),https://datamb.football/T_Mitchell_Full-back_stats
Jonny Otto (Full-back),https://datamb.football/Jonny_Otto_Full-back_stats
Yusi (Full-back),https://datamb.football/Yusi_Full-back_stats
Víctor Parada (Full-back),https://datamb.football/Victor_Parada_Full-back_stats
N. Collins (Full-back),https://datamb.football/N_Collins_Full-back_stats
R. Kristensen (Full-back),https://datamb.football/R_Kristensen_Full-back_stats
N. Brown (Full-back),https://datamb.football/N_Brown_Full-back_stats
Germán Valera (Full-back),https://datamb.football/German_Valera_Full-back_stats
Adrià Pedrosa (Full-back),https://datamb.football/Adria_Pedrosa_Full-back_stats
Álvaro Núñez (Full-back),https://datamb.football/_lvaro_Nunez_Full-back_stats
O. El Hilali (Full-back),https://datamb.football/O_El_Hilali_Full-back_stats
Carlos Romero (Full-back),https://datamb.football/Carlos_Romero_Full-back_stats
Pedro Amaral (Full-back),https://datamb.football/Pedro_Amaral_Full-back_stats
Ricard Sánchez (Full-back),https://datamb.football/Ricard_Sanchez_Full-back_stats
Pedro Carvalho (Full-back),https://datamb.football/Pedro_Carvalho_Full-back_stats
J. Encada (Full-back),https://datamb.football/J_Encada_Full-back_stats
V. Mykolenko (Full-back),https://datamb.football/V_Mykolenko_Full-back_stats
J. O'Brien (Full-back),https://datamb.football/J_O_Brien_Full-back_stats
I. Bronkhorst (Full-back),https://datamb.football/I_Bronkhorst_Full-back_stats
A. Zagré (Full-back),https://datamb.football/A_Zagre_Full-back_stats
Rafa Soares (Full-back),https://datamb.football/Rafa_Soares_Full-back_stats
Pedro Bondo (Full-back),https://datamb.football/Pedro_Bondo_Full-back_stats
Rodrigo Pinheiro (Full-back),https://datamb.football/Rodrigo_Pinheiro_Full-back_stats
J. Bos (Full-back),https://datamb.football/J_Bos_Full-back_stats
G. Read (Full-back),https://datamb.football/G_Read_Full-back_stats
M. Deijl (Full-back),https://datamb.football/M_Deijl_Full-back_stats
G. Smal (Full-back),https://datamb.football/G_Smal_Full-back_stats
J. Lotomba (Full-back),https://datamb.football/J_Lotomba_Full-back_stats
Dodô (Full-back),https://datamb.football/Dodo_Full-back_stats
F. Parisi (Full-back),https://datamb.football/F_Parisi_Full-back_stats
R. Gosens (Full-back),https://datamb.football/R_Gosens_Full-back_stats
Niccolò Fortini (Full-back),https://datamb.football/Niccolo_Fortini_Full-back_stats
Ivo Pinto (Full-back),https://datamb.football/Ivo_Pinto_Full-back_stats
J. Dahlhaus (Full-back),https://datamb.football/J_Dahlhaus_Full-back_stats
J. Makengo (Full-back),https://datamb.football/J_Makengo_Full-back_stats
C. Günter (Full-back),https://datamb.football/C_Gunter_Full-back_stats
L. Kübler (Full-back),https://datamb.football/L_Kubler_Full-back_stats
K. Tete (Full-back),https://datamb.football/K_Tete_Full-back_stats
R. Sessegnon (Full-back),https://datamb.football/R_Sessegnon_Full-back_stats
T. Castagne (Full-back),https://datamb.football/T_Castagne_Full-back_stats
A. Robinson (Full-back),https://datamb.football/A_Robinson_Full-back_stats
B. Norton-Cuffy (Full-back),https://datamb.football/B_Norton_Cuffy_Full-back_stats
Aarón Martín (Full-back),https://datamb.football/Aaron_Martin_Full-back_stats
Juan Iglesias (Full-back),https://datamb.football/Juan_Iglesias_Full-back_stats
Diego Rico (Full-back),https://datamb.football/Diego_Rico_Full-back_stats
Kiko Femenía (Full-back),https://datamb.football/Kiko_Femenia_Full-back_stats
Hevertton (Full-back),https://datamb.football/Hevertton_Full-back_stats
Zé Carlos (Full-back),https://datamb.football/Ze_Carlos_Full-back_stats
G. Konan (Full-back),https://datamb.football/G_Konan_Full-back_stats
Hugo Rincón (Full-back),https://datamb.football/Hugo_Rincon_Full-back_stats
Álex Moreno (Full-back),https://datamb.football/_lex_Moreno_Full-back_stats
